customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,loan_to_income
30388.0,36,47000.0,MORTGAGE,4.0,MEDICAL,D,4900.0,14.11,6,N,11,DEFAULT,0.10425531914893617
30389.0,42,21120.0,RENT,12.0,VENTURE,B,6400.0,11.14,2,N,14,NO DEFAULT,0.30303030303030304
30390.0,37,53532.0,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4000.0,5.42,7,N,11,NO DEFAULT,0.07472166180975864
30391.0,38,53712.0,MORTGAGE,7.0,VENTURE,C,4000.0,13.43,8,Y,12,NO DEFAULT,0.07447125409591898
30392.0,39,31200.0,RENT,2.0,PERSONAL,B,6400.0,11.49,9,N,15,NO DEFAULT,0.20512820512820512
30393.0,47,53808.0,MORTGAGE,4.0,VENTURE,B,15000.0,11.71,7,N,17,NO DEFAULT,0.27876895628902765
30394.0,43,32000.0,RENT,0.0,VENTURE,A,6400.0,7.49,3,Y,16,NO DEFAULT,0.2
30395.0,43,35000.0,RENT,,PERSONAL,A,6400.0,8.9,3,N,14,NO DEFAULT,0.18285714285714286
30396.0,39,54000.0,MORTGAGE,23.0,HOMEIMPROVEMENT,B,9000.0,11.71,9,N,12,NO DEFAULT,0.16666666666666666
30397.0,40,54000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000.0,13.49,4,N,11,NO DEFAULT,0.1111111111111111
30398.0,37,51000.0,RENT,11.0,VENTURE,D,6400.0,16.89,7,Y,13,NO DEFAULT,0.12549019607843137
30399.0,48,54000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2000.0,5.99,8,N,16,NO DEFAULT,0.037037037037037035
30400.0,37,60000.0,RENT,1.0,PERSONAL,B,6400.0,9.64,7,N,12,NO DEFAULT,0.10666666666666667
30401.0,39,76644.0,RENT,2.0,VENTURE,A,6400.0,7.9,9,N,15,NO DEFAULT,0.08350294869787589
30402.0,43,80000.0,RENT,5.0,HOMEIMPROVEMENT,B,6400.0,11.71,3,N,11,NO DEFAULT,0.08
30403.0,44,80000.0,RENT,6.0,PERSONAL,C,6400.0,13.16,4,N,11,NO DEFAULT,0.08
30404.0,40,54000.0,MORTGAGE,19.0,PERSONAL,A,5000.0,5.42,4,N,13,NO DEFAULT,0.09259259259259259
30405.0,41,54000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000.0,6.17,1,N,14,NO DEFAULT,0.1111111111111111
30406.0,36,112455.0,RENT,3.0,DEBTCONSOLIDATION,B,6400.0,9.99,6,N,16,NO DEFAULT,0.05691165355030901
30407.0,38,48000.0,MORTGAGE,23.0,MEDICAL,D,9000.0,15.21,8,Y,15,DEFAULT,0.1875
30408.0,39,54000.0,MORTGAGE,17.0,PERSONAL,B,25000.0,11.49,9,N,16,NO DEFAULT,0.46296296296296297
30409.0,37,54000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,D,8000.0,15.99,7,Y,15,NO DEFAULT,0.14814814814814814
30410.0,40,25000.0,RENT,0.0,VENTURE,C,7000.0,14.11,4,N,15,NO DEFAULT,0.28
30411.0,36,54000.0,MORTGAGE,5.0,MEDICAL,A,5000.0,7.9,6,N,16,NO DEFAULT,0.09259259259259259
30412.0,36,48000.0,MORTGAGE,3.0,EDUCATION,C,1500.0,13.92,6,Y,13,DEFAULT,0.03125
30413.0,47,54000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,4000.0,11.58,7,N,11,NO DEFAULT,0.07407407407407407
30414.0,46,54196.0,MORTGAGE,17.0,VENTURE,B,4500.0,11.49,6,N,14,NO DEFAULT,0.08303195807808694
30415.0,37,48257.0,MORTGAGE,21.0,MEDICAL,D,7000.0,15.21,7,Y,17,DEFAULT,0.14505667571544026
30416.0,41,54500.0,MORTGAGE,0.0,EDUCATION,A,7700.0,6.91,1,N,17,NO DEFAULT,0.14128440366972478
30417.0,36,54500.0,MORTGAGE,6.0,VENTURE,A,20500.0,6.91,6,N,17,NO DEFAULT,0.3761467889908257
30418.0,39,32400.0,RENT,3.0,MEDICAL,B,7000.0,11.71,9,N,16,NO DEFAULT,0.21604938271604937
30419.0,37,54538.0,MORTGAGE,21.0,VENTURE,B,20000.0,11.71,7,N,15,NO DEFAULT,0.3667167846272324
30420.0,37,54996.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000.0,6.92,7,N,13,NO DEFAULT,0.1272819841443014
30421.0,39,54996.0,OWN,6.0,VENTURE,A,5500.0,7.51,9,N,11,NO DEFAULT,0.10000727325623682
30422.0,47,54996.0,MORTGAGE,7.0,MEDICAL,B,9000.0,10.38,7,N,16,NO DEFAULT,0.16364826532838753
30423.0,41,37200.0,RENT,4.0,PERSONAL,A,7000.0,9.32,1,N,16,NO DEFAULT,0.1881720430107527
30424.0,39,37800.0,RENT,5.0,DEBTCONSOLIDATION,B,7000.0,11.49,9,N,11,NO DEFAULT,0.18518518518518517
30425.0,42,55000.0,MORTGAGE,1.0,VENTURE,B,16500.0,12.69,2,N,11,NO DEFAULT,0.3
30426.0,46,55000.0,MORTGAGE,3.0,MEDICAL,B,5000.0,9.91,6,N,14,NO DEFAULT,0.09090909090909091
30427.0,37,35000.0,RENT,0.0,DEBTCONSOLIDATION,D,7000.0,16.77,7,N,17,DEFAULT,0.2
30428.0,43,55000.0,MORTGAGE,14.0,VENTURE,A,10000.0,6.03,3,N,17,NO DEFAULT,0.18181818181818182
30429.0,45,49000.0,OWN,5.0,MEDICAL,D,24250.0,19.03,5,Y,11,NO DEFAULT,0.49489795918367346
30430.0,36,41000.0,RENT,1.0,PERSONAL,A,7000.0,9.63,6,N,14,NO DEFAULT,0.17073170731707318
30431.0,38,55000.0,OWN,5.0,HOMEIMPROVEMENT,A,15600.0,7.9,8,N,15,NO DEFAULT,0.28363636363636363
30432.0,36,55000.0,MORTGAGE,13.0,EDUCATION,A,3000.0,7.9,6,N,14,NO DEFAULT,0.05454545454545454
30433.0,36,42000.0,RENT,2.0,VENTURE,A,7000.0,6.62,6,Y,16,NO DEFAULT,0.16666666666666666
30434.0,43,42000.0,RENT,4.0,EDUCATION,D,7000.0,14.96,3,Y,16,NO DEFAULT,0.16666666666666666
30435.0,40,55000.0,MORTGAGE,6.0,EDUCATION,A,12000.0,6.62,4,N,15,NO DEFAULT,0.21818181818181817
30436.0,39,55000.0,MORTGAGE,8.0,PERSONAL,A,10000.0,5.42,9,N,16,NO DEFAULT,0.18181818181818182
30437.0,41,43000.0,RENT,0.0,VENTURE,A,7000.0,7.43,1,Y,13,NO DEFAULT,0.16279069767441862
30438.0,40,38000.0,RENT,4.0,DEBTCONSOLIDATION,D,7000.0,15.99,4,N,16,DEFAULT,0.18421052631578946
30439.0,36,44000.0,RENT,4.0,EDUCATION,A,7000.0,8.0,6,N,11,NO DEFAULT,0.1590909090909091
30440.0,38,55000.0,MORTGAGE,16.0,PERSONAL,A,6000.0,5.42,8,N,14,NO DEFAULT,0.10909090909090909
30441.0,36,45000.0,RENT,16.0,MEDICAL,B,7000.0,9.91,6,N,12,NO DEFAULT,0.15555555555555556
30442.0,43,45000.0,RENT,2.0,EDUCATION,C,7000.0,12.99,3,N,14,NO DEFAULT,0.15555555555555556
30443.0,37,45000.0,RENT,1.0,DEBTCONSOLIDATION,A,7000.0,7.49,7,Y,15,DEFAULT,0.15555555555555556
30444.0,43,45000.0,RENT,5.0,EDUCATION,A,7000.0,5.42,3,N,12,NO DEFAULT,0.15555555555555556
30445.0,41,55000.0,MORTGAGE,17.0,PERSONAL,A,9000.0,5.99,1,N,17,NO DEFAULT,0.16363636363636364
30446.0,38,47000.0,RENT,4.0,PERSONAL,C,7000.0,13.35,8,Y,13,NO DEFAULT,0.14893617021276595
30447.0,37,55000.0,OWN,2.0,VENTURE,B,24375.0,10.37,7,N,13,NO DEFAULT,0.4431818181818182
30448.0,46,55000.0,MORTGAGE,3.0,VENTURE,B,15000.0,10.37,6,N,11,NO DEFAULT,0.2727272727272727
30449.0,38,55000.0,MORTGAGE,16.0,EDUCATION,A,11700.0,7.66,8,N,15,NO DEFAULT,0.21272727272727274
30450.0,41,50000.0,RENT,0.0,PERSONAL,C,7000.0,12.87,1,Y,12,NO DEFAULT,0.14
30451.0,39,50400.0,RENT,4.0,EDUCATION,D,7000.0,11.86,9,N,11,NO DEFAULT,0.1388888888888889
30452.0,38,52000.0,RENT,6.0,EDUCATION,A,7000.0,5.99,8,N,11,NO DEFAULT,0.1346153846153846
30453.0,36,55000.0,MORTGAGE,2.0,PERSONAL,A,12000.0,7.9,6,N,13,NO DEFAULT,0.21818181818181817
30454.0,39,53800.0,RENT,1.0,HOMEIMPROVEMENT,B,7000.0,9.62,9,N,15,NO DEFAULT,0.13011152416356878
30455.0,39,55000.0,OWN,3.0,HOMEIMPROVEMENT,C,13000.0,13.98,9,N,14,NO DEFAULT,0.23636363636363636
30456.0,36,49000.0,RENT,6.0,HOMEIMPROVEMENT,B,7000.0,10.74,6,N,16,DEFAULT,0.14285714285714285
30457.0,36,55000.0,RENT,5.0,VENTURE,A,7000.0,6.92,6,N,16,NO DEFAULT,0.12727272727272726
30458.0,41,58500.0,RENT,17.0,PERSONAL,D,7150.0,15.99,1,Y,16,DEFAULT,0.12222222222222222
30459.0,37,60000.0,RENT,4.0,VENTURE,A,7175.0,7.9,7,N,14,NO DEFAULT,0.11958333333333333
30460.0,44,55000.0,MORTGAGE,2.0,EDUCATION,A,5000.0,7.51,4,N,11,NO DEFAULT,0.09090909090909091
30461.0,39,23000.0,RENT,,MEDICAL,A,7200.0,7.9,9,N,17,DEFAULT,0.3130434782608696
30462.0,40,55000.0,MORTGAGE,2.0,VENTURE,A,3600.0,6.39,4,N,14,NO DEFAULT,0.06545454545454546
30463.0,38,24000.0,RENT,5.0,MEDICAL,B,7200.0,10.65,8,N,14,NO DEFAULT,0.3
30464.0,36,25200.0,RENT,3.0,MEDICAL,A,7200.0,7.29,6,N,11,NO DEFAULT,0.2857142857142857
30465.0,44,29088.0,RENT,3.0,DEBTCONSOLIDATION,B,7200.0,11.71,4,N,17,NO DEFAULT,0.24752475247524752
30466.0,40,55000.0,OWN,2.0,HOMEIMPROVEMENT,B,8000.0,11.36,4,N,17,NO DEFAULT,0.14545454545454545
30467.0,48,55000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000.0,14.11,8,Y,11,NO DEFAULT,0.18181818181818182
30468.0,43,55000.0,OWN,17.0,VENTURE,B,2000.0,12.53,3,N,11,NO DEFAULT,0.03636363636363636
30469.0,38,55000.0,MORTGAGE,3.0,MEDICAL,C,14000.0,13.22,8,N,13,NO DEFAULT,0.2545454545454545
30470.0,36,55000.0,OWN,6.0,MEDICAL,C,9000.0,14.11,6,N,16,NO DEFAULT,0.16363636363636364
30471.0,37,29000.0,RENT,5.0,PERSONAL,D,7200.0,19.03,7,Y,14,DEFAULT,0.2482758620689655
30472.0,37,49000.0,MORTGAGE,3.0,MEDICAL,D,4000.0,15.65,7,N,17,DEFAULT,0.08163265306122448
30473.0,42,40000.0,RENT,0.0,DEBTCONSOLIDATION,B,7200.0,10.75,2,N,17,NO DEFAULT,0.18
30474.0,37,45000.0,RENT,1.0,MEDICAL,A,7200.0,9.63,7,N,14,NO DEFAULT,0.16
30475.0,36,50000.0,RENT,6.0,VENTURE,C,7200.0,13.98,6,N,15,NO DEFAULT,0.144
30476.0,36,49074.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000.0,15.68,6,Y,14,DEFAULT,0.16301911399111546
30477.0,36,60000.0,RENT,1.0,PERSONAL,C,7200.0,14.11,6,Y,12,NO DEFAULT,0.12
30478.0,42,60000.0,RENT,3.0,HOMEIMPROVEMENT,A,7200.0,5.79,2,N,11,NO DEFAULT,0.12
30479.0,37,55236.0,MORTGAGE,9.0,VENTURE,A,6500.0,6.03,7,N,16,NO DEFAULT,0.11767687739879788
30480.0,42,55308.0,OWN,8.0,VENTURE,B,2000.0,11.49,2,N,15,NO DEFAULT,0.036161134013162656
30481.0,37,66560.0,RENT,11.0,DEBTCONSOLIDATION,B,7200.0,10.0,7,N,15,NO DEFAULT,0.10817307692307693
30482.0,36,55500.0,MORTGAGE,15.0,EDUCATION,B,7875.0,11.99,6,N,12,NO DEFAULT,0.14189189189189189
30483.0,38,55550.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,22500.0,7.49,8,N,12,NO DEFAULT,0.40504050405040504
30484.0,37,55900.0,MORTGAGE,1.0,PERSONAL,B,17000.0,8.7,7,N,12,NO DEFAULT,0.3041144901610018
30485.0,39,49993.0,MORTGAGE,10.0,DEBTCONSOLIDATION,D,12600.0,16.89,9,N,15,DEFAULT,0.2520352849398916
30486.0,48,56000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000.0,6.99,8,N,14,NO DEFAULT,0.26785714285714285
30487.0,36,95000.0,RENT,3.0,VENTURE,A,7375.0,8.94,6,N,15,NO DEFAULT,0.07763157894736843
30488.0,46,56000.0,MORTGAGE,1.0,EDUCATION,A,6000.0,7.9,6,N,16,NO DEFAULT,0.10714285714285714
30489.0,43,19440.0,RENT,1.0,HOMEIMPROVEMENT,B,7500.0,9.01,3,N,11,DEFAULT,0.38580246913580246
30490.0,39,56000.0,MORTGAGE,14.0,PERSONAL,C,10000.0,12.73,9,Y,12,NO DEFAULT,0.17857142857142858
30491.0,37,25000.0,RENT,6.0,MEDICAL,B,7500.0,10.99,7,N,17,NO DEFAULT,0.3
30492.0,38,26300.0,RENT,1.0,DEBTCONSOLIDATION,C,7500.0,13.47,8,N,12,DEFAULT,0.28517110266159695
30493.0,37,56000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000.0,9.63,7,N,17,NO DEFAULT,0.23214285714285715
30494.0,39,56004.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,6000.0,11.36,9,N,13,NO DEFAULT,0.10713520462824085
30495.0,42,35000.0,RENT,1.0,MEDICAL,B,7500.0,9.99,2,N,15,NO DEFAULT,0.21428571428571427
30496.0,38,36000.0,RENT,13.0,EDUCATION,B,7500.0,11.36,8,N,13,NO DEFAULT,0.20833333333333334
30497.0,41,36684.0,RENT,0.0,MEDICAL,B,7500.0,10.96,1,N,14,NO DEFAULT,0.20444880601897286
30498.0,36,56400.0,OWN,0.0,PERSONAL,C,20000.0,13.57,6,Y,12,NO DEFAULT,0.3546099290780142
30499.0,41,38500.0,RENT,6.0,MEDICAL,A,7500.0,8.49,1,N,12,NO DEFAULT,0.19480519480519481
30500.0,37,56500.0,MORTGAGE,4.0,EDUCATION,B,10000.0,11.71,7,N,13,NO DEFAULT,0.17699115044247787
30501.0,36,56500.0,MORTGAGE,7.0,VENTURE,A,12000.0,7.49,6,N,17,NO DEFAULT,0.21238938053097345
30502.0,36,56650.0,MORTGAGE,16.0,VENTURE,C,12000.0,13.72,6,N,11,NO DEFAULT,0.2118270079435128
30503.0,38,57000.0,OWN,,HOMEIMPROVEMENT,D,15000.0,17.27,8,N,16,NO DEFAULT,0.2631578947368421
30504.0,43,57000.0,MORTGAGE,0.0,EDUCATION,A,2725.0,7.9,3,N,12,NO DEFAULT,0.04780701754385965
30505.0,39,57000.0,MORTGAGE,16.0,EDUCATION,B,6300.0,10.99,9,N,17,NO DEFAULT,0.11052631578947368
30506.0,37,48000.0,RENT,5.0,PERSONAL,A,7500.0,7.9,7,N,13,NO DEFAULT,0.15625
30507.0,37,48000.0,RENT,3.0,MEDICAL,D,7500.0,16.29,7,N,14,NO DEFAULT,0.15625
30508.0,44,48000.0,RENT,4.0,MEDICAL,B,7500.0,11.49,4,N,15,NO DEFAULT,0.15625
30509.0,50,50000.0,RENT,7.0,HOMEIMPROVEMENT,C,7500.0,14.11,5,Y,16,NO DEFAULT,0.15
30510.0,41,57000.0,MORTGAGE,11.0,PERSONAL,A,10000.0,7.51,1,N,12,NO DEFAULT,0.17543859649122806
30511.0,36,55000.0,RENT,8.0,VENTURE,A,7500.0,8.9,6,N,13,NO DEFAULT,0.13636363636363635
30512.0,39,57000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000.0,9.63,9,N,14,NO DEFAULT,0.05263157894736842
30513.0,36,51000.0,MORTGAGE,2.0,MEDICAL,D,10000.0,15.68,6,N,16,DEFAULT,0.19607843137254902
30514.0,42,58000.0,RENT,16.0,DEBTCONSOLIDATION,C,7500.0,12.99,2,N,17,NO DEFAULT,0.12931034482758622
30515.0,41,58000.0,RENT,16.0,PERSONAL,C,7500.0,11.03,1,Y,16,NO DEFAULT,0.12931034482758622
30516.0,36,54000.0,RENT,2.0,HOMEIMPROVEMENT,A,7500.0,7.9,6,N,14,DEFAULT,0.1388888888888889
30517.0,41,57253.0,MORTGAGE,,DEBTCONSOLIDATION,A,8500.0,5.79,1,N,11,NO DEFAULT,0.14846383595619445
30518.0,46,57359.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000.0,6.92,6,N,14,NO DEFAULT,0.1569065011593647
30519.0,41,62000.0,RENT,3.0,MEDICAL,B,7500.0,11.36,1,N,16,NO DEFAULT,0.12096774193548387
30520.0,38,64800.0,RENT,15.0,PERSONAL,B,7500.0,9.63,8,N,11,NO DEFAULT,0.11574074074074074
30521.0,38,65000.0,RENT,6.0,PERSONAL,C,7500.0,12.29,8,Y,13,NO DEFAULT,0.11538461538461539
30522.0,41,67500.0,RENT,3.0,HOMEIMPROVEMENT,B,7500.0,9.88,1,N,15,NO DEFAULT,0.1111111111111111
30523.0,37,57552.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,15000.0,9.63,7,N,12,NO DEFAULT,0.26063386155129276
30524.0,36,57600.0,OWN,,EDUCATION,A,4000.0,7.9,6,N,15,NO DEFAULT,0.06944444444444445
30525.0,38,57600.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9000.0,10.99,8,N,12,NO DEFAULT,0.15625
30526.0,50,68608.0,RENT,21.0,VENTURE,B,7500.0,10.33,5,N,15,NO DEFAULT,0.10931669776119403
30527.0,36,80000.0,RENT,4.0,EDUCATION,B,7500.0,11.49,6,N,15,NO DEFAULT,0.09375
30528.0,44,57700.0,MORTGAGE,4.0,MEDICAL,A,3600.0,6.99,4,N,14,NO DEFAULT,0.06239168110918544
30529.0,37,95000.0,RENT,0.0,DEBTCONSOLIDATION,A,7500.0,7.51,7,N,16,DEFAULT,0.07894736842105263
30530.0,41,57996.0,MORTGAGE,2.0,PERSONAL,B,15000.0,9.62,1,N,12,NO DEFAULT,0.25863852679495136
30531.0,39,57996.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000.0,7.88,9,N,16,NO DEFAULT,0.13794054762397406
30532.0,39,117996.0,RENT,6.0,HOMEIMPROVEMENT,D,7500.0,13.24,9,Y,14,DEFAULT,0.06356147666022577
30533.0,48,128000.0,RENT,0.0,EDUCATION,D,7500.0,17.49,8,Y,11,DEFAULT,0.05859375
30534.0,37,178008.0,RENT,12.0,DEBTCONSOLIDATION,B,7500.0,11.14,7,N,11,NO DEFAULT,0.04213293784549009
30535.0,41,210000.0,RENT,1.0,PERSONAL,A,7500.0,6.03,1,N,14,NO DEFAULT,0.03571428571428571
30536.0,41,58000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,A,1800.0,7.51,1,N,12,NO DEFAULT,0.03103448275862069
30538.0,36,21324.0,RENT,0.0,DEBTCONSOLIDATION,D,7550.0,14.61,6,N,13,DEFAULT,0.3540611517538923
30539.0,44,58000.0,MORTGAGE,13.0,VENTURE,D,6400.0,16.29,4,N,13,NO DEFAULT,0.1103448275862069
30540.0,41,34560.0,RENT,8.0,DEBTCONSOLIDATION,D,7550.0,16.89,1,N,14,DEFAULT,0.21846064814814814
30541.0,40,52000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000.0,14.65,4,N,14,DEFAULT,0.1346153846153846
30542.0,40,58000.0,MORTGAGE,9.0,EDUCATION,D,8000.0,18.79,4,Y,12,NO DEFAULT,0.13793103448275862
30543.0,36,80000.0,RENT,0.0,MEDICAL,C,7600.0,13.49,6,N,15,NO DEFAULT,0.095
30544.0,39,30000.0,RENT,1.0,HOMEIMPROVEMENT,D,7675.0,16.0,9,Y,16,DEFAULT,0.25583333333333336
30545.0,37,52700.0,RENT,1.0,VENTURE,C,7700.0,14.11,7,N,13,NO DEFAULT,0.1461100569259962
30546.0,40,63000.0,RENT,4.0,EDUCATION,C,7700.0,15.23,4,Y,11,NO DEFAULT,0.12222222222222222
30547.0,36,58000.0,MORTGAGE,12.0,PERSONAL,A,21600.0,6.54,6,N,14,NO DEFAULT,0.3724137931034483
30548.0,37,29808.0,RENT,4.0,VENTURE,C,7750.0,14.11,7,Y,17,DEFAULT,0.25999731615673644
30549.0,36,52000.0,MORTGAGE,11.0,PERSONAL,B,1500.0,11.36,6,N,17,NO DEFAULT,0.028846153846153848
30550.0,43,58000.0,MORTGAGE,4.0,EDUCATION,C,9000.0,13.22,3,Y,14,NO DEFAULT,0.15517241379310345
30551.0,41,58000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5200.0,12.87,1,N,11,NO DEFAULT,0.0896551724137931
30552.0,44,43000.0,RENT,3.0,DEBTCONSOLIDATION,B,7800.0,11.71,4,N,13,NO DEFAULT,0.1813953488372093
30553.0,46,58000.0,MORTGAGE,10.0,PERSONAL,C,6300.0,11.03,6,N,13,NO DEFAULT,0.10862068965517241
30554.0,37,52200.0,MORTGAGE,2.0,DEBTCONSOLIDATION,D,16000.0,15.25,7,N,11,DEFAULT,0.3065134099616858
30555.0,39,102000.0,RENT,4.0,EDUCATION,B,7800.0,11.99,9,N,11,NO DEFAULT,0.07647058823529412
30556.0,42,18000.0,RENT,3.0,VENTURE,A,8000.0,6.91,2,Y,17,DEFAULT,0.4444444444444444
30557.0,45,59000.0,MORTGAGE,5.0,MEDICAL,A,9000.0,7.9,5,N,16,NO DEFAULT,0.15254237288135594
30558.0,36,53000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10000.0,13.98,6,N,16,DEFAULT,0.18867924528301888
30559.0,39,24000.0,RENT,,VENTURE,C,8000.0,13.8,9,N,12,DEFAULT,0.3333333333333333
30560.0,37,59000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9000.0,10.25,7,N,13,NO DEFAULT,0.15254237288135594
30561.0,36,24000.0,RENT,2.0,DEBTCONSOLIDATION,C,8000.0,13.61,6,N,14,DEFAULT,0.3333333333333333
30562.0,37,59000.0,MORTGAGE,7.0,MEDICAL,A,11000.0,7.9,7,N,17,NO DEFAULT,0.1864406779661017
30563.0,43,25000.0,RENT,6.0,MEDICAL,B,8000.0,11.99,3,N,17,DEFAULT,0.32
30564.0,36,25000.0,RENT,4.0,MEDICAL,D,8000.0,15.65,6,N,13,DEFAULT,0.32
30565.0,36,59004.0,MORTGAGE,11.0,VENTURE,A,10000.0,7.51,6,N,15,NO DEFAULT,0.16948003525184732
30566.0,40,59484.0,MORTGAGE,13.0,VENTURE,A,5500.0,7.14,4,N,11,NO DEFAULT,0.0924618384775738
30567.0,44,28000.0,RENT,15.0,EDUCATION,A,8000.0,7.49,4,N,11,NO DEFAULT,0.2857142857142857
30568.0,36,59617.0,MORTGAGE,14.0,HOMEIMPROVEMENT,D,21000.0,15.62,6,N,13,NO DEFAULT,0.35224851971753024
30569.0,36,59800.0,MORTGAGE,20.0,VENTURE,D,18200.0,18.25,6,Y,15,NO DEFAULT,0.30434782608695654
30570.0,38,30000.0,RENT,6.0,MEDICAL,A,8000.0,7.9,8,N,14,NO DEFAULT,0.26666666666666666
30571.0,42,30000.0,RENT,5.0,VENTURE,D,8000.0,14.96,2,N,15,NO DEFAULT,0.26666666666666666
30572.0,41,31000.0,RENT,3.0,VENTURE,B,8000.0,10.38,1,N,17,NO DEFAULT,0.25806451612903225
30573.0,39,60000.0,MORTGAGE,1.0,EDUCATION,C,17000.0,14.65,9,Y,14,NO DEFAULT,0.2833333333333333
30574.0,48,32000.0,RENT,4.0,MEDICAL,A,8000.0,6.62,8,N,14,NO DEFAULT,0.25
30575.0,45,32000.0,RENT,0.0,DEBTCONSOLIDATION,B,8000.0,10.99,5,N,12,NO DEFAULT,0.25
30576.0,36,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,17050.0,12.69,6,N,14,NO DEFAULT,0.2841666666666667
30577.0,37,33600.0,RENT,3.0,PERSONAL,B,8000.0,11.71,7,N,17,NO DEFAULT,0.23809523809523808
30578.0,36,33996.0,RENT,12.0,PERSONAL,A,8000.0,7.9,6,N,15,NO DEFAULT,0.23532180256500765
30579.0,36,34000.0,RENT,2.0,DEBTCONSOLIDATION,B,8000.0,11.71,6,N,16,NO DEFAULT,0.23529411764705882
30580.0,39,35000.0,RENT,8.0,EDUCATION,C,8000.0,13.22,9,Y,14,NO DEFAULT,0.22857142857142856
30581.0,47,30000.0,RENT,5.0,DEBTCONSOLIDATION,B,8000.0,12.18,7,N,11,DEFAULT,0.26666666666666666
30582.0,39,60000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12800.0,6.62,9,N,14,NO DEFAULT,0.21333333333333335
30583.0,36,30500.0,RENT,3.0,HOMEIMPROVEMENT,B,8000.0,11.11,6,N,13,DEFAULT,0.26229508196721313
30584.0,36,31000.0,RENT,2.0,MEDICAL,D,8000.0,14.11,6,N,12,DEFAULT,0.25806451612903225
30585.0,37,54000.0,MORTGAGE,1.0,EDUCATION,D,3500.0,16.89,7,Y,13,DEFAULT,0.06481481481481481
30586.0,42,60000.0,MORTGAGE,1.0,MEDICAL,A,8000.0,5.42,2,N,13,NO DEFAULT,0.13333333333333333
30587.0,40,60000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,14400.0,5.42,4,N,12,NO DEFAULT,0.24
30588.0,46,60000.0,OWN,18.0,EDUCATION,C,4100.0,13.49,6,Y,11,NO DEFAULT,0.06833333333333333
30589.0,38,60000.0,MORTGAGE,22.0,VENTURE,B,2700.0,11.99,8,N,15,NO DEFAULT,0.045
30590.0,40,32000.0,RENT,2.0,DEBTCONSOLIDATION,D,8000.0,14.96,4,Y,17,DEFAULT,0.25
30591.0,39,33100.0,RENT,3.0,DEBTCONSOLIDATION,C,8000.0,14.26,9,Y,12,DEFAULT,0.24169184290030213
30592.0,39,39996.0,RENT,9.0,EDUCATION,A,8000.0,7.14,9,N,16,NO DEFAULT,0.2000200020002
30593.0,50,60000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2000.0,7.49,5,N,15,NO DEFAULT,0.03333333333333333
30594.0,41,60000.0,MORTGAGE,3.0,PERSONAL,D,16800.0,17.99,1,Y,16,NO DEFAULT,0.28
30595.0,38,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000.0,10.99,8,N,13,NO DEFAULT,0.13333333333333333
30596.0,36,34000.0,RENT,0.0,HOMEIMPROVEMENT,D,8000.0,17.74,6,N,17,DEFAULT,0.23529411764705882
30597.0,37,42000.0,RENT,5.0,DEBTCONSOLIDATION,B,8000.0,12.69,7,N,15,NO DEFAULT,0.19047619047619047
30598.0,39,60000.0,MORTGAGE,22.0,PERSONAL,B,4000.0,10.59,9,N,12,NO DEFAULT,0.06666666666666667
30599.0,46,60000.0,MORTGAGE,7.0,EDUCATION,A,3600.0,6.99,6,N,12,NO DEFAULT,0.06
30600.0,40,60000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3500.0,12.99,4,Y,14,NO DEFAULT,0.058333333333333334
30601.0,37,43000.0,RENT,0.0,MEDICAL,B,8000.0,11.49,7,N,13,NO DEFAULT,0.18604651162790697
30602.0,43,60000.0,MORTGAGE,3.0,VENTURE,B,18000.0,10.99,3,N,11,NO DEFAULT,0.3
